terminalId,terminalCode,shopName,category,shopType,shopAddress,location,adminId,creater,confirmStatus,terminalStatus,cityCode,cityName,shopManagerName,managerCode,managerName,soleTraderCode,soleTraderName,salesmanCode,salesmanName,terminalClusterCode,contactPhone,createrTime,locatedType,locatedTime,pname,cname,vname,dname,address-gd
4d00069e445a4cb58d1c4cd9a5a36d6d,230102BYD106,哈尔滨市鹏瑞大药房有限公司,1,1,哈市道里区森林街31-3号,"[126.63244174653,45.782262617996]",54a0be656eb4ecb727cb0d10,"{""loginName"":""admin"",""userGuid"":""54a0be656eb4ecb727cb0d10""}",2,1,230102,黑龙江省哈尔滨市道里区,崔志霞,2E+17,张威,SY002074,哈尔滨晋欣医药有限公司,2E+17,沙宇川,230102B,18686787219,2016-02-20T05:26:24.000Z,g,2016-10-29T11:04:35.000Z,,,,,
d57fcdc5ebd54362a7fc48f785a06868,230102BYD208,哈尔滨市道里区宏泰药店,1,1,"""null""","[126.61773645602,45.749922669778]",54a0be656eb4ecb727cb0d10,"{""loginName"":""admin"",""userGuid"":""54a0be656eb4ecb727cb0d10""}",2,1,230102,黑龙江省哈尔滨市道里区,由军,2E+17,张威,SY002074,哈尔滨晋欣医药有限公司,2E+17,沙宇川,230102B,13936294813,2016-02-20T05:26:20.000Z,g,2016-12-21T13:11:44.000Z,,,,,
4cc99b81b6b64aed858950ad0ef8292b,230102BYD061,哈尔滨瑞年大药房有限公司,1,1,哈市道里区抚顺街147号1层,"[126.62741578446,45.764000559018]",54a0be656eb4ecb727cb0d10,"{""loginName"":""admin"",""userGuid"":""54a0be656eb4ecb727cb0d10""}",2,1,230102,黑龙江省哈尔滨市道里区,徐凤玲,2E+17,张威,SY002074,哈尔滨晋欣医药有限公司,2E+17,沙宇川,230102B,13845173399,2016-02-20T05:25:24.000Z,g,2016-10-28T23:59:01.000Z,,,,,
d536d1b75d5241cb8b66853b7907b87b,230102BYD017,黑龙江省启康百姓医药连锁金地大药房,1,1,"""null""","[126.49503163836,45.672498357277]",54a0be656eb4ecb727cb0d10,"{""loginName"":""admin"",""userGuid"":""54a0be656eb4ecb727cb0d10""}",2,1,230102,黑龙江省哈尔滨市道里区,李启国,2E+17,张威,SY002074,哈尔滨晋欣医药有限公司,2E+17,沙宇川,230102B,13100967867,2016-02-20T05:24:51.000Z,g,2016-10-29T10:43:33.000Z,,,,,
4c97403cd2844e86af8d4e6e7ee2ef23,230102BYD021,哈尔滨共乐大药房有限公司,1,1,哈市道里区哈药路194,"[126.60949398189467,45.75874069453975]",54a0be656eb4ecb727cb0d10,"{""loginName"":""admin"",""userGuid"":""54a0be656eb4ecb727cb0d10""}",2,1,230102,黑龙江省哈尔滨市道里区,侯成艳,2E+17,张威,SY002074,哈尔滨晋欣医药有限公司,2E+17,沙宇川,230102B,13613667345,2016-02-20T05:24:21.000Z,w,2016-10-28T10:17:53.000Z,,,,,
9a907be6acf0482db80f747115e982e0,230102BYD113,黑龙江省鸿宇大药房医药有限公司河梁店,1,1,哈市道里区河梁街44号,"[126.36841846875,45.686139243933]",54a0be656eb4ecb727cb0d10,"{""loginName"":""admin"",""userGuid"":""54a0be656eb4ecb727cb0d10""}",1,1,230102,黑龙江省哈尔滨市道里区,赵红,2E+17,张威,SY002074,哈尔滨晋欣医药有限公司,2E+17,沙宇川,230102B,13845110624,2016-02-20T05:24:17.000Z,,,,,,,
c05cb54d4b3243bf94fd90c29895f637,230102BYD039,哈尔滨老百姓大药房有限公司,1,1,道里区通江街27_4号,"[126.62245433953967,45.776813269945734]",54a0be656eb4ecb727cb0d10,"{""loginName"":""admin"",""userGuid"":""54a0be656eb4ecb727cb0d10""}",2,1,230102,黑龙江省哈尔滨市道里区,隋延民,2E+17,张威,SY002074,哈尔滨晋欣医药有限公司,2E+17,沙宇川,230102B,18686872127,2016-02-20T05:24:03.000Z,w,2016-10-28T14:05:48.000Z,,,,,
d4c0b8a7fa4847b8ab78d47e712d186a,230102BYD016,test_00001,1,1,黑龙江省哈尔滨市道里区123,"[126.805152,45.681933]",54a0be656eb4ecb727cb0d10,"{""loginName"":""admin"",""userGuid"":""54a0be656eb4ecb727cb0d10""}",1,1,230102,黑龙江省哈尔滨市道里区,123,2E+17,张威,SY002074,哈尔滨晋欣医药有限公司,2E+17,沙宇川,230102B,13476020202,2016-02-20T05:22:13.000Z,,,,,,,
d40b11596dd7442f8d8d1485457b1652,230102BYD006,时代感好几个,1,1,电饭锅黑杰克,"[126.805152,45.681933]",54a0be656eb4ecb727cb0d10,"{""loginName"":""admin"",""userGuid"":""54a0be656eb4ecb727cb0d10""}",1,1,230102,黑龙江省哈尔滨市道里区,石,2E+17,张威,SY002074,哈尔滨晋欣医药有限公司,2E+17,沙宇川,230102B,18686862841,2016-02-20T05:18:24.000Z,,,,,,,
4b83b6b9ee1a45d8be4db5a7c49ac430,230102BYD003,监察部测试,1,1,"""null""","[126.36841846875,45.686139243933]",54a0be656eb4ecb727cb0d10,"{""loginName"":""admin"",""userGuid"":""54a0be656eb4ecb727cb0d10""}",1,1,230102,黑龙江省哈尔滨市道里区,监察部测试,2E+17,张威,SY002074,哈尔滨晋欣医药有限公司,2E+17,沙宇川,230102B,18545007879,2016-02-20T05:18:22.000Z,,,,,,,
d3b9e6f6da3e4fe0a576e33cb72c6120,230102BYD046,哈尔滨天心大药房有限公司,1,1,哈市中医街103一2号,"[126.61786170579,45.780018382299]",54a0be656eb4ecb727cb0d10,"{""loginName"":""admin"",""userGuid"":""54a0be656eb4ecb727cb0d10""}",2,1,230102,黑龙江省哈尔滨市道里区,崔红红,2E+17,张威,SY002074,哈尔滨晋欣医药有限公司,2E+17,沙宇川,230102B,18045361090,2016-02-20T05:16:44.000Z,g,2016-10-28T12:38:00.000Z,,,,,
4b085439ce2e447793db3ad14b4af878,230102BYD008,测试黑龙江8655366,1,1,我刚装饰被偷了,"[126.36841846875,45.686139243933]",54a0be656eb4ecb727cb0d10,"{""loginName"":""admin"",""userGuid"":""54a0be656eb4ecb727cb0d10""}",1,1,230102,黑龙江省哈尔滨市道里区,你我告,2E+17,张威,SY002074,哈尔滨晋欣医药有限公司,2E+17,沙宇川,230102B,15687617285,2016-02-20T05:15:33.000Z,,,,,,,
982a72b394f84c119689242debcf1b15,230102BYD074,哈尔滨市鉴铵大药房有限公司,1,1,哈市道里区群力第七大道玫瑰湾小区D19座1层9号,"[126.52009053011,45.727677450536]",54a0be656eb4ecb727cb0d10,"{""loginName"":""admin"",""userGuid"":""54a0be656eb4ecb727cb0d10""}",1,1,230102,黑龙江省哈尔滨市道里区,郭红珍,2E+17,张威,SY002074,哈尔滨晋欣医药有限公司,2E+17,沙宇川,230102B,18686704659,2016-02-20T05:12:07.000Z,,,,,,,
4a7ae7e2c4334486ad61128f77ec508c,230102BYD150,哈尔滨市道里区盛鸣大药房,1,1,哈市道里区新亭街68号1一2层,"[126.58993742684,45.746480844505]",54a0be656eb4ecb727cb0d10,"{""loginName"":""admin"",""userGuid"":""54a0be656eb4ecb727cb0d10""}",2,1,230102,黑龙江省哈尔滨市道里区,范美娟,2E+17,张威,SY002074,哈尔滨晋欣医药有限公司,2E+17,沙宇川,230102B,18644063745,2016-02-20T05:11:22.000Z,g,2016-10-27T12:07:17.000Z,,,,,
bdd21ae0b5a54058aa5606e9d1f44eeb,230102BYD038,哈尔滨安康百姓大药房有限公司,1,1,安升街110号,"[126.62116248424445,45.76679172791536]",54a0be656eb4ecb727cb0d10,"{""loginName"":""admin"",""userGuid"":""54a0be656eb4ecb727cb0d10""}",2,1,230102,黑龙江省哈尔滨市道里区,1,2E+17,张威,SY002074,哈尔滨晋欣医药有限公司,2E+17,沙宇川,230102B,18646310095,2016-02-20T05:09:13.000Z,w,2016-10-31T10:44:49.000Z,,,,,
49f2594de06e4928a86b37901022be90,230102BYD071,黑龙江启康百姓医药连锁有限公司胜奇药店,1,1,哈市道里区工农大街663号,"[126.56980752767413,45.72685096479743]",54a0be656eb4ecb727cb0d10,"{""loginName"":""admin"",""userGuid"":""54a0be656eb4ecb727cb0d10""}",2,1,230102,黑龙江省哈尔滨市道里区,付荣全,2E+17,张威,SY002074,哈尔滨晋欣医药有限公司,2E+17,沙宇川,230102B,15304808075,2016-02-20T05:09:11.000Z,w,2016-10-28T10:23:52.000Z,,,,,
90863c01e8e84e968310923d8db6a035,230102BYD015,测试18846442744,1,1,道里区安生街,"[126.36841846875,45.686139243933]",54a0be656eb4ecb727cb0d10,"{""loginName"":""admin"",""userGuid"":""54a0be656eb4ecb727cb0d10""}",1,1,230102,黑龙江省哈尔滨市道里区,测试冯邵义,2E+17,张威,SY002074,哈尔滨晋欣医药有限公司,2E+17,沙宇川,230102B,18846442744,2016-02-20T05:08:47.000Z,,,,,,,
902ad92c97234ceab5ec881fb5e448bf,230102BYD167,哈尔滨城美大药房有限公司,1,1,道里区新阳路508-9号2单元1层3号,"[126.60907762517064,45.74861475674849]",54a0be656eb4ecb727cb0d10,"{""loginName"":""admin"",""userGuid"":""54a0be656eb4ecb727cb0d10""}",2,1,230102,黑龙江省哈尔滨市道里区,周凤云,2E+17,张威,SY002074,哈尔滨晋欣医药有限公司,2E+17,沙宇川,230102B,13674677287,2016-02-20T05:06:01.000Z,w,2016-10-27T12:24:14.000Z,,,,,
96eff1c8e2a545f2b0975e9e0b3a5668,230102BYD075,哈尔滨泽济堂大药房有限公司,1,1,哈市道里区哈双北路202号宜居家园小区205栋5号商服,"[126.53233415876,45.723797495957]",54a0be656eb4ecb727cb0d10,"{""loginName"":""admin"",""userGuid"":""54a0be656eb4ecb727cb0d10""}",2,1,230102,黑龙江省哈尔滨市道里区,王文东,2E+17,张威,SY002074,哈尔滨晋欣医药有限公司,2E+17,沙宇川,230102B,18545547703,2016-02-20T05:05:36.000Z,g,2016-10-28T23:59:01.000Z,,,,,
3d0b1de4a8ed4fcf898ca747082f29f8,230102BYD233,测试,1,1,158,"[126.65771685545,45.773224633239]",54a0be656eb4ecb727cb0d10,"{""loginName"":""admin"",""userGuid"":""54a0be656eb4ecb727cb0d10""}",1,1,230102,黑龙江省哈尔滨市道里区,刘毅,2E+17,张威,SY002074,哈尔滨晋欣医药有限公司,2E+17,沙宇川,230102B,18504609552,2016-02-20T05:05:13.000Z,,,,,,,
48987321ea1a401db25aa29c7671a4b7,230102BYD201,金天诚大药房龙腾分店,1,1,哈尔滨市道里区安和街87号,"[126.61694949955313,45.76282781732763]",54a0be656eb4ecb727cb0d10,"{""loginName"":""admin"",""userGuid"":""54a0be656eb4ecb727cb0d10""}",2,1,230102,黑龙江省哈尔滨市道里区,陈海龙,2E+17,张威,SY002074,哈尔滨晋欣医药有限公司,2E+17,沙宇川,230102B,15846614608,2016-02-20T05:00:22.000Z,w,2016-10-27T14:01:13.000Z,,,,,
3bcb94d472ae45fba3078308edf9c75a,230102BYD204,康仁堂,1,1,民庆街27-9,"[126.6103779090326,45.75060005415124]",54a0be656eb4ecb727cb0d10,"{""loginName"":""admin"",""userGuid"":""54a0be656eb4ecb727cb0d10""}",2,1,230102,黑龙江省哈尔滨市道里区,葛志会,2E+17,张威,SY002074,哈尔滨晋欣医药有限公司,2E+17,沙宇川,230102B,13613629822,2016-02-20T04:56:42.000Z,w,2016-10-27T12:10:13.000Z,,,,,
88208914267841dfbb4007ac9ed1a0c6,230102BYD205,哈尔滨市燎原大药房有限公司,1,1,道里区大民兴街副5号,"[126.624190281712,45.756222170102745]",54a0be656eb4ecb727cb0d10,"{""loginName"":""admin"",""userGuid"":""54a0be656eb4ecb727cb0d10""}",2,1,230102,黑龙江省哈尔滨市道里区,刘永亭,2E+17,张威,SY002074,哈尔滨晋欣医药有限公司,2E+17,沙宇川,230102B,18604605267,2016-02-20T04:56:36.000Z,w,2016-10-27T11:32:13.000Z,,,,,
3b9ac25fd1444a3787eaa423c6873fde,230102BYD067,黑龙江启康百姓医药连锁有限公司欧洲新城店,1,1,哈市道里区新阳路504号欧洲新城巴塞罗纳c座,"[126.6109434877,45.747498160683]",54a0be656eb4ecb727cb0d10,"{""loginName"":""admin"",""userGuid"":""54a0be656eb4ecb727cb0d10""}",2,1,230102,黑龙江省哈尔滨市道里区,李旭,2E+17,张威,SY002074,哈尔滨晋欣医药有限公司,2E+17,沙宇川,230102B,13384668705,2016-02-20T04:55:12.000Z,g,2016-12-27T16:57:10.000Z,,,,,
bb9fe26ae9ef4e8d8fb953dd9acaf533,230102BYD147,启康宏宇大药房,1,1,0,"[126.61788558487,45.77773020875]",54a0be656eb4ecb727cb0d10,"{""loginName"":""admin"",""userGuid"":""54a0be656eb4ecb727cb0d10""}",1,1,230102,黑龙江省哈尔滨市道里区,0,2E+17,张威,SY002074,哈尔滨晋欣医药有限公司,2E+17,沙宇川,230102B,18944517555,2016-02-20T04:54:57.000Z,,,,,,,
bb8f47d844e5455ba07beb6980b6fe22,230102BYD203,哈尔滨美晟大药房有限公司,1,1,哈尔滨市道里区安阳路23号,"[126.59260612916734,45.74719958567985]",54a0be656eb4ecb727cb0d10,"{""loginName"":""admin"",""userGuid"":""54a0be656eb4ecb727cb0d10""}",2,1,230102,黑龙江省哈尔滨市道里区,李哓锋,2E+17,张威,SY002074,哈尔滨晋欣医药有限公司,2E+17,沙宇川,230102B,13936240538,2016-02-20T04:54:32.000Z,w,2016-10-19T07:43:12.000Z,,,,,
8e3f7aa48736410884d584b06296f871,230102BYD193,哈尔滨宝盈大药房有限责任公司,1,1,道里区通达街245号,"[126.61681950141309,45.75053613531215]",54a0be656eb4ecb727cb0d10,"{""loginName"":""admin"",""userGuid"":""54a0be656eb4ecb727cb0d10""}",2,1,230102,黑龙江省哈尔滨市道里区,张宇光,2E+17,张威,SY002074,哈尔滨晋欣医药有限公司,2E+17,沙宇川,230102B,13613612309,2016-02-20T04:52:46.000Z,w,2016-10-27T11:54:13.000Z,,,,,
41cd8d86bb084c19a5a0dc46901da383,230102BYD048,哈尔滨大德堂医药商店有限公司,1,1,哈市地段街126号,"[126.6354828833,45.775756279365]",54a0be656eb4ecb727cb0d10,"{""loginName"":""admin"",""userGuid"":""54a0be656eb4ecb727cb0d10""}",2,1,230102,黑龙江省哈尔滨市道里区,张敏,2E+17,张威,SY002074,哈尔滨晋欣医药有限公司,2E+17,沙宇川,230102B,13633631655,2016-02-20T04:52:07.000Z,g,2016-10-29T12:20:30.000Z,,,,,
8e1ce81bfc794debaa867b188f3aadf3,230102BYD192,哈尔滨顺晟大药房有限公司,1,1,哈尔滨市道里区安顺街68号,"[126.62464114225,45.770217772887]",54a0be656eb4ecb727cb0d10,"{""loginName"":""admin"",""userGuid"":""54a0be656eb4ecb727cb0d10""}",2,1,230102,黑龙江省哈尔滨市道里区,高春颖,2E+17,张威,SY002074,哈尔滨晋欣医药有限公司,2E+17,沙宇川,230102B,13796184918,2016-02-20T04:51:44.000Z,g,2016-10-28T23:59:01.000Z,,,,,
3af549fc83f344f99ceb068a48fc8848,230102BYD177,哈尔滨市正元堂大药房,1,1,道理区安心街18号,"[126.62368107661462,45.7605325028755]",54a0be656eb4ecb727cb0d10,"{""loginName"":""admin"",""userGuid"":""54a0be656eb4ecb727cb0d10""}",2,1,230102,黑龙江省哈尔滨市道里区,李,2E+17,张威,SY002074,哈尔滨晋欣医药有限公司,2E+17,沙宇川,230102B,13796076027,2016-02-20T04:50:50.000Z,w,2016-10-27T13:33:15.000Z,,,,,
8d9cd04a09bd496ca25c2b637eec0629,230102BYD072,哈尔滨万宁大药房有限公司,1,1,哈市道里区哈双北路268号,"[126.52788874188832,45.72315996134763]",54a0be656eb4ecb727cb0d10,"{""loginName"":""admin"",""userGuid"":""54a0be656eb4ecb727cb0d10""}",2,1,230102,黑龙江省哈尔滨市道里区,刘志伟,2E+17,张威,SY002074,哈尔滨晋欣医药有限公司,2E+17,沙宇川,230102B,18045111456,2016-02-20T04:48:22.000Z,w,2016-10-28T23:59:01.000Z,,,,,
ba85f252b4514105b6398c1297a0d8c6,230102BYD049,哈尔滨同盛药店有限公司,1,1,哈市道里区地段街55号,"[126.63574967598,45.773576941573]",54a0be656eb4ecb727cb0d10,"{""loginName"":""admin"",""userGuid"":""54a0be656eb4ecb727cb0d10""}",2,1,230102,黑龙江省哈尔滨市道里区,宋亚玲,2E+17,张威,SY002074,哈尔滨晋欣医药有限公司,2E+17,沙宇川,230102B,13009856006,2016-02-20T04:47:51.000Z,g,2016-10-29T12:22:32.000Z,,,,,
869561e742a741f0afa06c47068a09e8,230102BYD153,哈尔滨康泰馨大药房安松店,1,1,道里区安国街副73号,"[126.61874767275,45.76931768969]",54a0be656eb4ecb727cb0d10,"{""loginName"":""admin"",""userGuid"":""54a0be656eb4ecb727cb0d10""}",2,1,230102,黑龙江省哈尔滨市道里区,谭宇成,2E+17,张威,SY002074,哈尔滨晋欣医药有限公司,2E+17,沙宇川,230102B,18745709299,2016-02-20T04:46:43.000Z,g,2016-10-27T09:46:14.000Z,,,,,
8d3b6863d07d4155a57a24c37b404a56,230102BYD172,黑龙江省瑞泽医药有限公司瑞泽大药房,1,1,哈市道里区哈药路239号,"[126.60925643473752,45.758734011972585]",54a0be656eb4ecb727cb0d10,"{""loginName"":""admin"",""userGuid"":""54a0be656eb4ecb727cb0d10""}",2,1,230102,黑龙江省哈尔滨市道里区,李军,2E+17,张威,SY002074,哈尔滨晋欣医药有限公司,2E+17,沙宇川,230102B,15645171003,2016-02-20T04:46:01.000Z,w,2016-10-27T16:56:46.000Z,,,,,
861b9c989d334004adb0d840aba23bb8,230102BYD215,启康达康药店,1,1,康安路93号,"[126.6033282174,45.748811500251]",54a0be656eb4ecb727cb0d10,"{""loginName"":""admin"",""userGuid"":""54a0be656eb4ecb727cb0d10""}",2,1,230102,黑龙江省哈尔滨市道里区,李,2E+17,张威,SY002074,哈尔滨晋欣医药有限公司,2E+17,沙宇川,230102B,13936071183,2016-02-20T04:43:42.000Z,g,2016-10-28T11:00:51.000Z,,,,,
39a923ab9ce14b9ba3e40775d298427f,230102BYD035,黑龙江启康百姓医药连锁有限公司福同大药房,1,1,哈市道里区福同街33号,"[126.61765479253177,45.75863467627484]",54a0be656eb4ecb727cb0d10,"{""loginName"":""admin"",""userGuid"":""54a0be656eb4ecb727cb0d10""}",2,1,230102,黑龙江省哈尔滨市道里区,张春燕,2E+17,张威,SY002074,哈尔滨晋欣医药有限公司,2E+17,沙宇川,230102B,15636005969,2016-02-20T04:42:07.000Z,w,2016-10-24T11:20:38.000Z,,,,,
39a564dd6e00496891d3716b8e99fc7c,230102BYD047,哈尔滨鑫博大药房有限公司,1,1,哈市道理上游街,"[126.61840814469,45.781145912401]",54a0be656eb4ecb727cb0d10,"{""loginName"":""admin"",""userGuid"":""54a0be656eb4ecb727cb0d10""}",2,1,230102,黑龙江省哈尔滨市道里区,张新,2E+17,张威,SY002074,哈尔滨晋欣医药有限公司,2E+17,沙宇川,230102B,18646305995,2016-02-20T04:42:02.000Z,g,2016-10-28T12:35:02.000Z,,,,,
b97ba8fddefc4034ba977da379a015f2,230102BYD079,哈尔滨康康大药房有限公司,1,1,道里区新城小区安居街7号,"[126.56914305426,45.727249803524]",54a0be656eb4ecb727cb0d10,"{""loginName"":""admin"",""userGuid"":""54a0be656eb4ecb727cb0d10""}",2,1,230102,黑龙江省哈尔滨市道里区,张俊桥,2E+17,张威,SY002074,哈尔滨晋欣医药有限公司,2E+17,沙宇川,230102B,15245107577,2016-02-20T04:41:18.000Z,g,2016-10-19T14:59:31.000Z,,,,,
401bb20833a84dafa788b0d092c1470c,230102BYD044,哈尔滨市万隆有限公司河梁店,1,1,哈尔滨市道里区河梁街36号,"[126.60128301719158,45.763087598069404]",54a0be656eb4ecb727cb0d10,"{""loginName"":""admin"",""userGuid"":""54a0be656eb4ecb727cb0d10""}",2,1,230102,黑龙江省哈尔滨市道里区,王丽娟,2E+17,张威,SY002074,哈尔滨晋欣医药有限公司,2E+17,沙宇川,230102B,18646301155,2016-02-20T04:41:09.000Z,w,2016-10-27T14:57:12.000Z,,,,,
45770c4bb3d24360b5e41b59a14f9ce0,230102BYD059,哈尔滨市宏盛药店有限公司,1,1,哈市道里区友谊路44,"[126.63234006715,45.785951900248]",54a0be656eb4ecb727cb0d10,"{""loginName"":""admin"",""userGuid"":""54a0be656eb4ecb727cb0d10""}",2,1,230102,黑龙江省哈尔滨市道里区,皱晓明,2E+17,张威,SY002074,哈尔滨晋欣医药有限公司,2E+17,沙宇川,230102B,15104696254,2016-02-20T04:40:24.000Z,g,2016-10-29T10:51:33.000Z,,,,,
8573e3ebae5d49b7b56ac54f661fdb5d,230102BYD163,哈尔滨市鑫瑞堂大药房有限公司,1,1,哈市道里区河清街4号1层6号,"[126.60292975575,45.760892738961]",54a0be656eb4ecb727cb0d10,"{""loginName"":""admin"",""userGuid"":""54a0be656eb4ecb727cb0d10""}",2,1,230102,黑龙江省哈尔滨市道里区,何丽丽,2E+17,张威,SY002074,哈尔滨晋欣医药有限公司,2E+17,沙宇川,230102B,13654673644,2016-02-20T04:39:48.000Z,g,2016-10-19T15:26:02.000Z,,,,,
3feb2a7ec43a44018a4b5a877ed1e950,230102BYD141,和康大药房,1,1,0,"[126.62056501338,45.770227094391]",54a0be656eb4ecb727cb0d10,"{""loginName"":""admin"",""userGuid"":""54a0be656eb4ecb727cb0d10""}",2,1,230102,黑龙江省哈尔滨市道里区,0,2E+17,张威,SY002074,哈尔滨晋欣医药有限公司,2E+17,沙宇川,230102B,13796653959,2016-02-20T04:39:43.000Z,g,2016-10-27T12:16:13.000Z,,,,,
8c3effc2aab34bd9ad0a47c02d481f36,230102BYD078,哈尔滨景泰中西药店,1,1,哈市道里,"[126.56655266403,45.724978710969]",54a0be656eb4ecb727cb0d10,"{""loginName"":""admin"",""userGuid"":""54a0be656eb4ecb727cb0d10""}",2,1,230102,黑龙江省哈尔滨市道里区,吴严,2E+17,张威,SY002074,哈尔滨晋欣医药有限公司,2E+17,沙宇川,230102B,13069877656,2016-02-20T04:39:33.000Z,g,2016-10-31T14:03:53.000Z,,,,,
453addc3f12847eea0b017e52efd5e78,230102BYD145,黑龙江启康百姓医药连锁有限公司红鑫店,1,1,哈尔滨市道里区工程街109号,"[126.60682859454,45.775188250692]",54a0be656eb4ecb727cb0d10,"{""loginName"":""admin"",""userGuid"":""54a0be656eb4ecb727cb0d10""}",2,1,230102,黑龙江省哈尔滨市道里区,李娜,2E+17,张威,SY002074,哈尔滨晋欣医药有限公司,2E+17,沙宇川,230102B,13936408879,2016-02-20T04:39:04.000Z,g,2016-10-20T11:40:04.000Z,,,,,
38fa58ff61104d6ea2c1b7a4a08e6cd3,230102BYD130,康寿堂大药房,1,1,道里区哈药路419号,"[126.60185466795,45.764381280844]",54a0be656eb4ecb727cb0d10,"{""loginName"":""admin"",""userGuid"":""54a0be656eb4ecb727cb0d10""}",2,1,230102,黑龙江省哈尔滨市道里区,毕颖,2E+17,张威,SY002074,哈尔滨晋欣医药有限公司,2E+17,沙宇川,230102B,13804553957,2016-02-20T04:37:27.000Z,g,2016-10-28T11:40:00.000Z,,,,,
38bd1c8e5cad4492a4dc0a44a0b4578b,230102BYD084,哈尔滨市众祥大药房有限公司,1,1,哈市道里区乡政街96号,"[126.63472315541,45.712230935764]",54a0be656eb4ecb727cb0d10,"{""loginName"":""admin"",""userGuid"":""54a0be656eb4ecb727cb0d10""}",2,1,230102,黑龙江省哈尔滨市道里区,朱杰,2E+17,张威,SY002074,哈尔滨晋欣医药有限公司,2E+17,沙宇川,230102B,18545879419,2016-02-20T04:36:04.000Z,g,2017-03-31T17:47:49.000Z,,,,,
38b950055f6f41b6b71e2be94c7db2ac,230102BYD031,哈尔滨市圣德大药房有限公司,1,1,哈尔滨市道里区薛家,"[126.48558604898,45.671273238567]",54a0be656eb4ecb727cb0d10,"{""loginName"":""admin"",""userGuid"":""54a0be656eb4ecb727cb0d10""}",2,1,230102,黑龙江省哈尔滨市道里区,刘美华,2E+17,张威,SY002074,哈尔滨晋欣医药有限公司,2E+17,沙宇川,230102B,13604801120,2016-02-20T04:36:01.000Z,g,2016-10-29T10:11:34.000Z,,,,,
8a86f81f629d4d26a04694aff443e618,230102BYD158,哈尔滨久仁大药房有限公司,1,1,哈市道里区共乐西头道衔4号,"[126.60822184781756,45.7577578129492]",54a0be656eb4ecb727cb0d10,"{""loginName"":""admin"",""userGuid"":""54a0be656eb4ecb727cb0d10""}",2,1,230102,黑龙江省哈尔滨市道里区,杨炬,2E+17,张威,SY002074,哈尔滨晋欣医药有限公司,2E+17,沙宇川,230102B,13059024110,2016-02-20T04:30:24.000Z,w,2016-10-28T09:48:15.000Z,,,,,
b7aa781c9c8a4e21bf65c5b616aed097,230102BYD165,哈尔滨天泽大药房有限公司,1,1,哈尔滨道里区民丰街16号,"[126.62165343473,45.75446464073]",54a0be656eb4ecb727cb0d10,"{""loginName"":""admin"",""userGuid"":""54a0be656eb4ecb727cb0d10""}",2,1,230102,黑龙江省哈尔滨市道里区,乔红晶,2E+17,张威,SY002074,哈尔滨晋欣医药有限公司,2E+17,沙宇川,230102B,18367787555,2016-02-20T04:29:30.000Z,g,2016-10-25T10:23:40.000Z,,,,,
37066c3bf41e40078295709b7d2e6e1d,230102BYD101,黑龙江启康百姓医药连锁有限公司安达店,1,1,哈市道里群力第五大道天鹅湾小区20栋,"[126.57816546252161,45.74196338792372]",54a0be656eb4ecb727cb0d10,"{""loginName"":""admin"",""userGuid"":""54a0be656eb4ecb727cb0d10""}",2,1,230102,黑龙江省哈尔滨市道里区,付荣全,2E+17,张威,SY002074,哈尔滨晋欣医药有限公司,2E+17,沙宇川,230102B,18704622817,2016-02-20T04:26:43.000Z,w,2016-10-28T12:47:01.000Z,,,,,
3595ebca70ae459788f9fd3911b62b9b,230102BYD118,哈尔滨市道里区瑞康大药房,1,1,哈尔滨市道里区群力第五大道苏荷区10栋,"[126.56646836332,45.736227907611]",54a0be656eb4ecb727cb0d10,"{""loginName"":""admin"",""userGuid"":""54a0be656eb4ecb727cb0d10""}",2,1,230102,黑龙江省哈尔滨市道里区,郭亚光,2E+17,张威,SY002074,哈尔滨晋欣医药有限公司,2E+17,沙宇川,230102B,13603654826,2016-02-20T04:25:17.000Z,g,2016-10-28T13:22:10.000Z,,,,,
8989ac845180492c842bf04cc4371264,230102BYD125,哈尔滨国仁大药房有限公司,1,1,哈市道里区乡政街150副1号,"[126.594204290211,45.7428045895584]",54a0be656eb4ecb727cb0d10,"{""loginName"":""admin"",""userGuid"":""54a0be656eb4ecb727cb0d10""}",2,1,230102,黑龙江省哈尔滨市道里区,王磊,2E+17,张威,SY002074,哈尔滨晋欣医药有限公司,2E+17,沙宇川,230102B,13936501425,2016-02-20T04:25:09.000Z,w,2016-10-27T16:05:51.000Z,,,,,
291a80be01994235a03792144b013fc5,230102BYD076,黑龙江启康百姓医药连锁有限公司通江大药房,1,1,哈市道里区群力西区c23栋01商服,"[126.52889800863,45.727461932917]",54a0be656eb4ecb727cb0d10,"{""loginName"":""admin"",""userGuid"":""54a0be656eb4ecb727cb0d10""}",2,1,230102,黑龙江省哈尔滨市道里区,付荣全,2E+17,张威,SY002074,哈尔滨晋欣医药有限公司,2E+17,沙宇川,230102B,13936166055,2016-02-20T04:23:22.000Z,g,2016-10-28T23:59:01.000Z,,,,,
88f5ee1b88214afe9ec53415690cda1f,230102BYD169,启康医药连锁安发店,1,1,道里区安发街,"[126.60320891081,45.751054757668]",54a0be656eb4ecb727cb0d10,"{""loginName"":""admin"",""userGuid"":""54a0be656eb4ecb727cb0d10""}",2,1,230102,黑龙江省哈尔滨市道里区,张强,2E+17,张威,SY002074,哈尔滨晋欣医药有限公司,2E+17,沙宇川,230102B,13503688423,2016-02-20T04:22:47.000Z,g,2016-10-28T10:42:56.000Z,,,,,
